tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
16:07:06,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:06,172.17.60.165,d0:fc:cc:af:f2:df,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:07,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:07,172.17.60.223,d0:fc:cc:44:71:6c,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:09,172.17.60.237,fc:42:03:37:e4:04,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:18,172.17.60.251,38:f2:3e:c4:7a:38,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:18,172.17.60.209,cc:61:e5:58:db:18,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:22,172.17.60.165,d0:fc:cc:af:f2:df,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:22,172.17.60.165,d0:fc:cc:af:f2:df,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:23,172.17.60.165,d0:fc:cc:af:f2:df,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:23,172.17.60.251,38:f2:3e:c4:7a:38,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:23,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:24,172.17.60.4,94:92:bc:5f:ab:ed,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:24,172.17.60.204,4c:66:41:73:65:2e,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:24,172.17.60.5,94:92:bc:5d:b4:23,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:24,172.17.60.251,38:f2:3e:c4:7a:38,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:25,172.17.60.4,94:92:bc:5f:ab:ed,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:26,172.17.60.5,94:92:bc:5d:b4:23,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:26,172.17.60.4,94:92:bc:5f:ab:ed,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:26,172.17.60.251,38:f2:3e:c4:7a:38,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:34,172.17.60.5,94:92:bc:5d:b4:23,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:07:37,172.17.60.5,94:92:bc:5d:b4:23,172.17.60.1,ff:ff:ff:ff:ff:ff,2
