tiempo,simbolo,probabilidad,informacion,cantidad de paquetes,entropia
15:14:52,172.17.60.112,0.047619047619047616,1.1242488918721907,84,0.658914032356934
15:14:52,172.17.60.106,0.023809523809523808,1.3802069166820063,84,0.658914032356934
15:14:52,172.17.60.8,0.047619047619047616,1.1242488918721907,84,0.658914032356934
15:14:52,172.17.60.90,0.023809523809523808,1.3802069166820063,84,0.658914032356934
15:14:52,172.17.60.14,0.023809523809523808,1.3802069166820063,84,0.658914032356934
15:14:52,172.17.60.111,0.011904761904761904,1.6361649414918216,84,0.658914032356934
15:14:52,172.17.60.87,0.011904761904761904,1.6361649414918216,84,0.658914032356934
15:14:52,172.17.60.93,0.023809523809523808,1.3802069166820063,84,0.658914032356934
15:14:52,172.17.60.49,0.5476190476190477,0.22236493330482782,84,0.658914032356934
15:14:52,172.17.60.95,0.07142857142857142,0.9745230455997934,84,0.658914032356934
15:14:52,172.17.60.48,0.011904761904761904,1.6361649414918216,84,0.658914032356934
15:14:52,172.17.60.99,0.07142857142857142,0.9745230455997934,84,0.658914032356934
15:14:52,172.17.60.252,0.05952380952380952,1.0418488125740346,84,0.658914032356934
15:14:52,172.17.60.75,0.011904761904761904,1.6361649414918216,84,0.658914032356934
15:14:52,172.17.60.88,0.011904761904761904,1.6361649414918216,84,0.658914032356934
15:16:00,172.17.60.8,0.03355704697986577,1.0681091557029148,149,0.7879371600421309
15:16:00,172.17.60.111,0.013422818791946308,1.3564273468941055,149,0.7879371600421309
15:16:00,172.17.60.87,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:16:00,172.17.60.112,0.06711409395973154,0.8500048637173832,149,0.7879371600421309
15:16:00,172.17.60.114,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:16:00,172.17.60.116,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:16:00,172.17.60.118,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:16:00,172.17.60.88,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:16:00,172.17.60.20,0.040268456375838924,1.0107402228507003,149,0.7879371600421309
15:16:00,172.17.60.48,0.040268456375838924,1.0107402228507003,149,0.7879371600421309
15:16:00,172.17.60.49,0.33557046979865773,0.3435823805406609,149,0.7879371600421309
15:16:00,172.17.60.60,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:16:00,172.17.60.90,0.0738255033557047,0.8200147550243879,149,0.7879371600421309
15:16:00,172.17.60.93,0.053691275167785234,0.9202187629230425,149,0.7879371600421309
15:16:00,172.17.60.106,0.020134228187919462,1.228844514836232,149,0.7879371600421309
15:16:00,172.17.60.97,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:16:00,172.17.60.99,0.04697986577181208,0.9622354812521662,149,0.7879371600421309
15:16:00,0.0.0.0,0.03355704697986577,1.0681091557029148,149,0.7879371600421309
15:16:00,172.17.60.19,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:16:00,172.17.60.252,0.06040268456375839,0.8831573907928264,149,0.7879371600421309
15:16:00,172.17.60.14,0.013422818791946308,1.3564273468941055,149,0.7879371600421309
15:16:00,172.17.60.95,0.040268456375838924,1.0107402228507003,149,0.7879371600421309
15:16:00,172.17.60.75,0.06711409395973154,0.8500048637173832,149,0.7879371600421309
15:16:00,172.17.60.74,0.006711409395973154,1.574531638879637,149,0.7879371600421309
15:17:03,172.17.60.8,0.030303030303030304,1.0608861128813794,165,0.7884507743680254
15:17:03,172.17.60.111,0.012121212121212121,1.3389007019302024,165,0.7884507743680254
15:17:03,172.17.60.87,0.006060606060606061,1.549210619787355,165,0.7884507743680254
15:17:03,172.17.60.112,0.06060606060606061,0.8505761950242269,165,0.7884507743680254
15:17:03,172.17.60.114,0.006060606060606061,1.549210619787355,165,0.7884507743680254
15:17:03,172.17.60.116,0.006060606060606061,1.549210619787355,165,0.7884507743680254
15:17:03,172.17.60.118,0.006060606060606061,1.549210619787355,165,0.7884507743680254
15:17:03,172.17.60.88,0.006060606060606061,1.549210619787355,165,0.7884507743680254
15:17:03,172.17.60.20,0.03636363636363636,1.0055673685968693,165,0.7884507743680254
