
tiempo,simbolo,probabilidad,informacion,cantidad de paquetes,entropia
00:18:44,a4:2b:b0:d7:3a:8e,1.0,-,1,-
00:18:44,f8:1a:67:d6:19:f4,0.5,1.0,2,1.0
00:18:44,a4:2b:b0:d7:3a:8e,0.5,1.0,2,1.0
00:19:05,f8:1a:67:d6:19:f4,0.333333333333,1.58496250072,3,0.918295834054
00:19:05,a4:2b:b0:d7:3a:8e,0.666666666667,0.584962500721,3,0.918295834054
00:19:05,f8:1a:67:d6:19:f4,0.5,1.0,4,1.0
00:19:05,a4:2b:b0:d7:3a:8e,0.5,1.0,4,1.0
00:19:32,f8:1a:67:d6:19:f4,0.4,1.32192809489,5,0.970950594455
00:19:32,a4:2b:b0:d7:3a:8e,0.6,0.736965594166,5,0.970950594455
00:19:32,f8:1a:67:d6:19:f4,0.5,1.0,6,1.0
00:19:32,a4:2b:b0:d7:3a:8e,0.5,1.0,6,1.0
00:20:11,f8:1a:67:d6:19:f4,0.428571428571,1.22239242134,7,0.985228136034
00:20:11,a4:2b:b0:d7:3a:8e,0.571428571429,0.807354922058,7,0.985228136034
00:20:11,f8:1a:67:d6:19:f4,0.5,1.0,8,1.0
00:20:11,a4:2b:b0:d7:3a:8e,0.5,1.0,8,1.0
00:20:44,f8:1a:67:d6:19:f4,0.444444444444,1.16992500144,9,0.991076059838
00:20:44,a4:2b:b0:d7:3a:8e,0.555555555556,0.847996906555,9,0.991076059838
00:20:45,f8:1a:67:d6:19:f4,0.5,1.0,10,1.0
00:20:45,a4:2b:b0:d7:3a:8e,0.5,1.0,10,1.0
00:21:18,f8:1a:67:d6:19:f4,0.454545454545,1.13750352375,11,0.994030211477
00:21:18,a4:2b:b0:d7:3a:8e,0.545454545455,0.874469117916,11,0.994030211477
00:21:21,f8:1a:67:d6:19:f4,0.416666666667,1.26303440583,12,0.979868756651
00:21:21,a4:2b:b0:d7:3a:8e,0.583333333333,0.777607578664,12,0.979868756651
00:21:21,f8:1a:67:d6:19:f4,0.461538461538,1.11547721742,13,0.995727452085
00:21:21,a4:2b:b0:d7:3a:8e,0.538461538462,0.893084796083,13,0.995727452085
00:21:54,f8:1a:67:d6:19:f4,0.428571428571,1.22239242134,14,0.985228136034
00:21:55,a4:2b:b0:d7:3a:8e,0.571428571429,0.807354922058,14,0.985228136034
00:21:55,f8:1a:67:d6:19:f4,0.466666666667,1.09953567355,15,0.996791631982
00:21:55,a4:2b:b0:d7:3a:8e,0.533333333333,0.906890595609,15,0.996791631982
00:22:29,f8:1a:67:d6:19:f4,0.4375,1.19264507794,16,0.988699408288
00:22:29,a4:2b:b0:d7:3a:8e,0.5625,0.830074998558,16,0.988699408288
00:22:29,f8:1a:67:d6:19:f4,0.470588235294,1.08746284125,17,0.997502546369
00:22:29,a4:2b:b0:d7:3a:8e,0.529411764706,0.917537839808,17,0.997502546369
00:23:05,f8:1a:67:d6:19:f4,0.444444444444,1.16992500144,18,0.991076059838
00:23:05,a4:2b:b0:d7:3a:8e,0.555555555556,0.847996906555,18,0.991076059838
00:23:05,f8:1a:67:d6:19:f4,0.473684210526,1.078002512,19,0.998000883872
