tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.44,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.45,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.46,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.47,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.48,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.49,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.50,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.51,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.52,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.53,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.54,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.55,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.56,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.57,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.58,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.59,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.60,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.61,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.62,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.63,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.64,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.65,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.66,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.67,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.68,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.69,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.70,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.71,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.72,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.73,ff:ff:ff:ff:ff:ff,2
14:41:46,192.168.1.38,00:26:5e:4e:cb:92,192.168.1.74,ff:ff:ff:ff:ff:ff,2
