tiempo,simbolo,probabilidad,informacion,cantidad de paquetes,entropia
19:59:36,Broadcast,1.0,-0.0,43,0.3947307742746859
19:59:36,Unicast,0.0,-,43,0.3947307742746859
19:59:36,10.210.210.199,0.813953488372093,0.09368730730916507,43,0.3947307742746859
19:59:36,10.210.25.207,0.023255813953488372,1.7117959422488396,43,0.3947307742746859
19:59:36,10.210.184.126,0.023255813953488372,1.7117959422488396,43,0.3947307742746859
19:59:36,10.210.169.49,0.023255813953488372,1.7117959422488396,43,0.3947307742746859
19:59:36,10.210.161.128,0.023255813953488372,1.7117959422488396,43,0.3947307742746859
19:59:36,10.210.200.235,0.023255813953488372,1.7117959422488396,43,0.3947307742746859
19:59:36,10.210.196.69,0.023255813953488372,1.7117959422488396,43,0.3947307742746859
19:59:36,10.210.73.213,0.023255813953488372,1.7117959422488396,43,0.3947307742746859
19:59:36,10.210.198.36,0.023255813953488372,1.7117959422488396,43,0.3947307742746859
20:00:36,Broadcast,1.0,-0.0,571,0.2150286473033166
20:00:36,Unicast,0.0,-,571,0.2150286473033166
20:00:36,10.210.210.199,0.8787878787878788,0.035269430123145706,571,0.2150286473033166
20:00:36,10.210.25.207,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.184.126,0.0053475935828877,1.4278751450466156,571,0.2150286473033166
20:00:36,10.210.169.49,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.161.128,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.200.235,0.0106951871657754,1.2386747855297455,571,0.2150286473033166
20:00:36,10.210.196.69,0.0071301247771836,1.3493499009700758,571,0.2150286473033166
20:00:36,10.210.73.213,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.198.36,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.47.2,0.0053475935828877,1.4278751450466156,571,0.2150286473033166
20:00:36,0.0.0.0,0.0106951871657754,1.2386747855297455,571,0.2150286473033166
20:00:36,10.210.15.112,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.186.35,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.1.183,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.52.43,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.186.9,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.7.154,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.185.18,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.144.162,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.21.98,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.43.72,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.8.206,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.133.70,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.34.99,0.0053475935828877,1.4278751450466156,571,0.2150286473033166
20:00:36,10.210.49.9,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.178.126,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.10.146,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.164.92,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.55.162,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.51.126,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.80.237,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.63.4,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.202.42,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.248.166,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.40.155,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.167.138,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:00:36,10.210.135.202,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.194.179,0.0035650623885918,1.5385502604869459,571,0.2150286473033166
20:00:36,10.210.35.62,0.0017825311942959,1.7277506200038157,571,0.2150286473033166
20:01:36,Broadcast,1.0,-0.0,1047,0.2193247663248425
20:01:36,Unicast,0.0,-,1047,0.2193247663248425
20:01:36,10.210.210.199,0.864390243902439,0.03396627866231992,1047,0.2193247663248425
20:01:36,10.210.25.207,0.000975609756097561,1.6157821759333446,1047,0.2193247663248425
20:01:36,10.210.184.126,0.004878048780487805,1.2406619971947908,1047,0.2193247663248425
20:01:36,10.210.169.49,0.002926829268292683,1.3597228182497176,1047,0.2193247663248425
20:01:36,10.210.161.128,0.001951219512195122,1.4542267084903482,1047,0.2193247663248425
20:01:36,10.210.200.235,0.006829268292682927,1.1622386392219317,1047,0.2193247663248425
20:01:36,10.210.196.69,0.007804878048780488,1.1311157736043556,1047,0.2193247663248425
20:01:36,10.210.73.213,0.000975609756097561,1.6157821759333446,1047,0.2193247663248425
20:01:36,10.210.198.36,0.000975609756097561,1.6157821759333446,1047,0.2193247663248425
20:01:36,10.210.47.2,0.006829268292682927,1.1622386392219317,1047,0.2193247663248425
20:01:36,0.0.0.0,0.007804878048780488,1.1311157736043556,1047,0.2193247663248425
