tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,2
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,2
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,2
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.111.150,ff:ff:ff:ff:ff:ff,2
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,2
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,2
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.21.153,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.210.199,00:0c:29:f3:3b:e5,10.210.21.153,ff:ff:ff:ff:ff:ff,2
19:59:34,10.210.196.69,48:5a:b6:98:bf:e9,10.210.210.199,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.196.69,48:5a:b6:98:bf:e9,10.210.210.199,ff:ff:ff:ff:ff:ff,2
19:59:34,10.210.73.213,88:79:7e:4a:dd:db,10.210.210.199,ff:ff:ff:ff:ff:ff,1
19:59:34,10.210.73.213,88:79:7e:4a:dd:db,10.210.210.199,ff:ff:ff:ff:ff:ff,2
19:59:35,10.210.198.36,a4:70:d6:37:32:ac,10.210.210.199,ff:ff:ff:ff:ff:ff,1
19:59:35,10.210.198.36,a4:70:d6:37:32:ac,10.210.210.199,ff:ff:ff:ff:ff:ff,2
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.184.189,ff:ff:ff:ff:ff:ff,1
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.184.189,ff:ff:ff:ff:ff:ff,2
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.30.119,ff:ff:ff:ff:ff:ff,1
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.30.119,ff:ff:ff:ff:ff:ff,2
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,1
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,2
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,1
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,2
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,1
19:59:35,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.203.75,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.203.75,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.197.125,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.115.195,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.117.134,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.232.226,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.88,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.88,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.139.15,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.47.2,74:de:2b:4b:38:cc,10.210.210.199,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.47.2,74:de:2b:4b:38:cc,10.210.210.199,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.212.248,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.52.13,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.52.13,ff:ff:ff:ff:ff:ff,2
19:59:36,0.0.0.0,e0:b9:a5:59:41:b8,10.210.52.43,ff:ff:ff:ff:ff:ff,1
19:59:36,0.0.0.0,e0:b9:a5:59:41:b8,10.210.52.43,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.210.6,ff:ff:ff:ff:ff:ff,2
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.250.165,ff:ff:ff:ff:ff:ff,1
19:59:36,10.210.210.199,00:0c:29:f3:3b:e5,10.210.250.165,ff:ff:ff:ff:ff:ff,2
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,1
19:59:37,10.210.210.199,00:0c:29:f3:3b:e5,10.210.46.45,ff:ff:ff:ff:ff:ff,2
