tiempo,simbolo,probabilidad,informacion,cantidad de paquetes,entropia
13:05:16,Broadcast,0.6666666666666666,0.29248125036057815,6,0.7219280948873623
13:05:16,Unicast,0.3333333333333333,0.7924812503605781,6,0.7219280948873623
13:05:16,192.168.1.1,0.8,0.3219280948873623,6,0.7219280948873623
13:05:16,192.168.1.149,0.2,2.321928094887362,6,0.7219280948873623
13:06:27,Broadcast,0.5,0.5,10,0.5435644431995964
13:06:27,Unicast,0.5,0.5,10,0.5435644431995964
13:06:27,192.168.1.1,0.875,0.1926450779423959,10,0.5435644431995964
13:06:27,192.168.1.149,0.125,3.0,10,0.5435644431995964
13:07:30,Broadcast,0.5555555555555556,0.36521238897197056,18,0.7248340915057598
13:07:30,Unicast,0.4444444444444444,0.5038592728251845,18,0.7248340915057598
13:07:30,192.168.1.1,0.7142857142857143,0.30627022844349505,18,0.7248340915057598
13:07:30,192.168.1.149,0.14285714285714285,1.7712437491614224,18,0.7248340915057598
13:07:30,192.168.1.127,0.14285714285714285,1.7712437491614224,18,0.7248340915057598
13:08:30,Broadcast,0.5833333333333334,0.3348973555106038,24,0.8730854735266302
13:08:30,Unicast,0.4166666666666667,0.5439593106327714,24,0.8730854735266302
13:08:30,192.168.1.1,0.5789473684210527,0.4974855206022372,24,0.8730854735266302
13:08:30,192.168.1.149,0.15789473684210525,1.6801438592463753,24,0.8730854735266302
13:08:30,192.168.1.127,0.2631578947368421,1.2151703385284482,24,0.8730854735266302
13:09:31,Broadcast,0.5882352941176471,0.3296978696491949,34,0.882801669442387
13:09:31,Unicast,0.4117647058823529,0.5513124726004205,34,0.882801669442387
13:09:31,192.168.1.1,0.5555555555555556,0.5350264792820727,34,0.882801669442387
13:09:31,192.168.1.149,0.14814814814814814,1.7381404928570852,34,0.882801669442387
13:09:31,192.168.1.127,0.2962962962962963,1.1072107392856276,34,0.882801669442387
13:10:33,Broadcast,0.6190476190476191,0.29797550844107057,42,0.9264154137846738
13:10:33,Unicast,0.38095238095238093,0.5996384753879738,42,0.9264154137846738
13:10:33,192.168.1.1,0.5,0.6309297535714574,42,0.9264154137846738
13:10:33,192.168.1.149,0.17647058823529413,1.5789019231625658,42,0.9264154137846738
13:10:33,192.168.1.127,0.3235294117647059,1.0271733380898853,42,0.9264154137846738
13:11:41,Broadcast,0.6,0.31739380551401475,50,0.9089460785096519
13:11:41,Unicast,0.4,0.5693234419266069,50,0.9089460785096519
13:11:41,192.168.1.1,0.5,0.6309297535714574,50,0.9089460785096519
13:11:41,192.168.1.149,0.15,1.726833027860842,50,0.9089460785096519
13:11:41,192.168.1.127,0.35,0.9555892786994199,50,0.9089460785096519
13:12:42,Broadcast,0.5862068965517241,0.33184410644491164,58,0.9323544458797424
13:12:42,Unicast,0.41379310344827586,0.5482592235347282,58,0.9323544458797424
13:12:42,192.168.1.1,0.4782608695652174,0.671391491556133,58,0.9323544458797424
13:12:42,192.168.1.149,0.17391304347826086,1.5921903230573562,58,0.9323544458797424
13:12:42,192.168.1.127,0.34782608695652173,0.9612605694858987,58,0.9323544458797424
13:13:44,Broadcast,0.5522388059701493,0.3689329685596394,67,0.9310883419968115
13:13:44,Unicast,0.44776119402985076,0.4992396609531903,67,0.9310883419968115
13:13:44,192.168.1.1,0.4807692307692308,0.6666299851798531,67,0.9310883419968115
13:13:44,192.168.1.149,0.17307692307692307,1.5965770266157073,67,0.9310883419968115
13:13:44,192.168.1.127,0.34615384615384615,0.9656472730442501,67,0.9310883419968115
13:15:00,Broadcast,0.5066666666666667,0.4224468359774417,75,0.9222128747132297
13:15:00,Unicast,0.49333333333333335,0.439016749533056,75,0.9222128747132297
13:15:00,192.168.1.1,0.5087719298245614,0.6150991071357127,75,0.9222128747132297
13:15:00,192.168.1.149,0.17543859649122806,1.5842405849569907,75,0.9222128747132297
13:15:00,192.168.1.127,0.3157894736842105,1.0492141056749178,75,0.9222128747132297
13:16:09,Broadcast,0.47560975609756095,0.461749779468449,82,0.9170468786756764
13:16:09,Unicast,0.524390243902439,0.40108358737145255,82,0.9170468786756764
13:16:09,192.168.1.1,0.5245901639344263,0.5872298790283061,82,0.9170468786756764
13:16:09,192.168.1.149,0.18032786885245902,1.5592203082414553,82,0.9170468786756764
13:16:09,192.168.1.127,0.29508196721311475,1.110948893314136,82,0.9170468786756764
13:17:33,Broadcast,0.4666666666666667,0.47354423936381773,90,0.91460851862206
13:17:33,Unicast,0.5333333333333333,0.3905765202658062,90,0.91460851862206
13:17:33,192.168.1.1,0.5303030303030303,0.577370822336246,90,0.91460851862206
13:17:33,192.168.1.149,0.18181818181818182,1.5517285850726805,90,0.91460851862206
13:17:33,192.168.1.127,0.2878787878787879,1.13344423296922,90,0.91460851862206
13:18:33,Broadcast,0.48,0.45604068936722864,100,0.9327945185878026
13:18:33,Unicast,0.52,0.4063073588329177,100,0.9327945185878026
13:18:33,192.168.1.1,0.5,0.6309297535714574,100,0.9327945185878026
13:18:33,192.168.1.149,0.1891891891891892,1.5155553790568503,100,0.9327945185878026
13:18:33,192.168.1.127,0.3108108108108108,1.0636790515894592,100,0.9327945185878026
13:19:43,Broadcast,0.5221238938053098,0.4037747401040111,113,0.9361104794292724
13:19:43,Unicast,0.4778761061946903,0.45879605944618923,113,0.9361104794292724
13:19:43,192.168.1.1,0.46511627906976744,0.6967588566368375,113,0.9361104794292724
13:19:43,192.168.1.149,0.1744186046511628,1.5895481173512098,113,0.9361104794292724
13:19:43,192.168.1.127,0.36046511627906974,0.9287717808121221,113,0.9361104794292724
13:20:48,Broadcast,0.5371900826446281,0.3860995636428739,121,0.9386934691652258
13:20:48,Unicast,0.4628099173553719,0.4787005754676094,121,0.9386934691652258
13:20:48,192.168.1.1,0.44086021505376344,0.7455108912370594,121,0.9386934691652258
13:20:48,192.168.1.149,0.17204301075268819,1.602030842971185,121,0.9386934691652258
13:20:48,192.168.1.127,0.3870967741935484,0.8638903501140999,121,0.9386934691652258
13:22:07,Broadcast,0.5275590551181102,0.3973402528466969,127,0.9476058279097743
13:22:07,Unicast,0.47244094488188976,0.465903355726494,127,0.9476058279097743
13:22:07,192.168.1.1,0.44329896907216493,0.7404894986165421,127,0.9476058279097743
13:22:07,192.168.1.149,0.18556701030927836,1.533151629542764,127,0.9476058279097743
13:22:07,192.168.1.127,0.3711340206185567,0.9022218759713068,127,0.9476058279097743
13:23:15,Broadcast,0.5223880597014925,0.4034604583904012,134,0.9483871762922047
13:23:15,Unicast,0.47761194029850745,0.4591396231456034,134,0.9483871762922047
13:23:15,192.168.1.1,0.4411764705882353,0.7448581560160962,134,0.9483871762922047
13:23:15,192.168.1.149,0.18627450980392157,1.5296878174876478,134,0.9483871762922047
13:23:15,192.168.1.127,0.37254901960784315,0.8987580639161904,134,0.9483871762922047
13:24:18,Broadcast,0.5172413793103449,0.4096123396815142,145,0.938598814221873
13:24:18,Unicast,0.4827586206896552,0.452480020971939,145,0.938598814221873
13:24:18,192.168.1.1,0.44545454545454544,0.7360741146106782,145,0.938598814221873
13:24:18,192.168.1.149,0.17272727272727273,1.5984177536871473,145,0.938598814221873
13:24:18,192.168.1.127,0.38181818181818183,0.8763881102006428,145,0.938598814221873
13:25:27,Broadcast,0.5161290322580645,0.4109499826837505,155,0.9368055814038899
13:25:27,Unicast,0.4838709677419355,0.4510500204913373,155,0.9368055814038899
13:25:27,192.168.1.1,0.4406779661016949,0.7458872564384633,155,0.9368055814038899
13:25:27,192.168.1.149,0.1694915254237288,1.6156312551933287,155,0.9368055814038899
13:25:27,192.168.1.127,0.3898305084745763,0.8574846992824422,155,0.9368055814038899
13:26:28,Broadcast,0.5031055900621118,0.426829270644606,161,0.9390738154804408
13:26:28,Unicast,0.4968944099378882,0.43454781629497496,161,0.9390738154804408
13:26:28,192.168.1.1,0.4462809917355372,0.7343869237168187,161,0.9390738154804408
13:26:28,192.168.1.149,0.17355371900826447,1.5940729281268537,161,0.9390738154804408
13:26:28,192.168.1.127,0.38016528925619836,0.8803370935165475,161,0.9390738154804408
13:27:31,Broadcast,0.49700598802395207,0.4344083106398083,167,0.9391109712794934
13:27:31,Unicast,0.5029940119760479,0.4269670847595238,167,0.9391109712794934
13:27:31,192.168.1.1,0.456,0.714776702907406,167,0.9391109712794934
13:27:31,192.168.1.149,0.176,1.5813324699381859,167,0.9391109712794934
13:27:31,192.168.1.127,0.368,0.9099409783820529,167,0.9391109712794934
13:28:36,Broadcast,0.5686274509803921,0.3150700819128745,204,0.7159873173261668
13:28:36,Unicast,0.43137254901960786,0.46925002702971347,204,0.7159873173261668
13:28:36,192.168.1.1,0.5625,0.4150374992788438,204,0.7159873173261668
13:28:36,192.168.1.149,0.14375,1.3991830694151748,204,0.7159873173261668
13:28:36,192.168.1.127,0.2875,0.8991830694151748,204,0.7159873173261668
13:28:36,192.168.1.115,0.00625,3.660964047443681,204,0.7159873173261668
13:29:50,Broadcast,0.5639810426540285,0.31964928898145506,211,0.7185489127106726
13:29:50,Unicast,0.43601895734597157,0.4632706402186035,211,0.7185489127106726
13:29:50,192.168.1.1,0.5636363636363636,0.41358170156889223,211,0.7185489127106726
13:29:50,192.168.1.149,0.15151515151515152,1.3612330122355456,211,0.7185489127106726
13:29:50,192.168.1.127,0.2787878787878788,0.9213801290944014,211,0.7185489127106726
13:29:50,192.168.1.115,0.006060606060606061,3.6831611071229076,211,0.7185489127106726
13:30:56,Broadcast,0.5576036866359447,0.3259962165543177,217,0.7111740364394883
13:30:56,Unicast,0.4423963133640553,0.4551666538276965,217,0.7111740364394883
13:30:56,192.168.1.1,0.5739644970414202,0.4004832970475283,217,0.7111740364394883
13:30:56,192.168.1.149,0.14792899408284024,1.3785116232537298,217,0.7111740364394883
13:30:56,192.168.1.127,0.27218934911242604,0.9386587401125857,217,0.7111740364394883
13:30:56,192.168.1.115,0.005917159763313609,3.700439718141092,217,0.7111740364394883
13:32:04,Broadcast,0.5555555555555556,0.32804998382698963,225,0.7199543581037553
13:32:04,Unicast,0.4444444444444444,0.45258877106183365,225,0.7199543581037553
13:32:04,192.168.1.1,0.5657142857142857,0.4109272458763596,225,0.7199543581037553
13:32:04,192.168.1.149,0.16,1.3219280948873624,225,0.7199543581037553
13:32:04,192.168.1.127,0.26857142857142857,0.9483111300773457,225,0.7199543581037553
13:32:04,192.168.1.115,0.005714285714285714,3.725605555916165,225,0.7199543581037553
13:33:05,Broadcast,0.5565217391304348,0.32708019969670715,230,0.7180684758705609
13:33:05,Unicast,0.4434782608695652,0.4538033757339291,230,0.7180684758705609
13:33:05,192.168.1.1,0.5698324022346368,0.4056952176463805,230,0.7180684758705609
13:33:05,192.168.1.149,0.16201117318435754,1.3129173910683423,230,0.7180684758705609
13:33:05,192.168.1.127,0.26256983240223464,0.9646134627933096,230,0.7180684758705609
13:33:05,192.168.1.115,0.00558659217877095,3.741907888632128,230,0.7180684758705609
13:34:42,Broadcast,0.5546218487394958,0.3289887740004885,238,0.722281391383043
13:34:42,Unicast,0.44537815126050423,0.45141749964233596,238,0.722281391383043
13:34:42,192.168.1.1,0.5675675675675675,0.40856797142509477,238,0.722281391383043
13:34:42,192.168.1.149,0.17297297297297298,1.2656907302581561,238,0.722281391383043
13:34:42,192.168.1.127,0.25405405405405407,0.9883963044193373,238,0.722281391383043
13:34:42,192.168.1.115,0.005405405405405406,3.765690730258156,238,0.722281391383043
13:36:17,Broadcast,0.5469387755102041,0.33677422720907224,245,0.7229086913628027
13:36:17,Unicast,0.4530612244897959,0.44187181529086245,245,0.7229086913628027
13:36:17,192.168.1.1,0.5684210526315789,0.4074840530837397,245,0.7229086913628027
13:36:17,192.168.1.149,0.17894736842105263,1.2411963835403044,245,0.7229086913628027
13:36:17,192.168.1.127,0.24736842105263157,1.0076333783266553,245,0.7229086913628027
13:36:17,192.168.1.115,0.005263157894736842,3.784927804165474,245,0.7229086913628027
13:37:49,Broadcast,0.5436507936507936,0.3401394953675716,252,0.7190130212533324
13:37:49,Unicast,0.45634920634920634,0.4378360893977352,252,0.7190130212533324
13:37:49,192.168.1.1,0.5743589743589743,0.39998769584600335,252,0.7190130212533324
13:37:49,192.168.1.149,0.1794871794871795,1.239023648402322,252,0.7190130212533324
13:37:49,192.168.1.127,0.24102564102564103,1.0263707310359866,252,0.7190130212533324
13:37:49,192.168.1.115,0.005128205128205128,3.8036651568748057,252,0.7190130212533324
